,Date,year,month,day,Site,Compound,Source,Location,Result,Units,MCL,Timing
217,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Bicarbonate,Ground Water,Lower Valley ,130,mg/L,,During
218,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Sulfate,Ground Water,Lower Valley ,54.4,mg/L,,During
219,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Nitrate as N,Ground Water,Lower Valley ,0.75,mg/L,10,During
220,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Nitrite as N,Ground Water,Lower Valley ,0,mg/L,1,During
221,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Total Phosphorus,Ground Water,Lower Valley ,0,mg/L,,During
222,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Calcium,Surface Water,Lower Valley ,44,mg/L,,During
223,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Sodium,Surface Water,Lower Valley ,24,mg/L,,During
224,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Magnesium,Surface Water,Lower Valley ,19,mg/L,,During
225,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Potassium,Surface Water,Lower Valley ,5.6,mg/L,,During
226,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Chloride,Surface Water,Lower Valley ,27.3,mg/L,,During
227,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Bicarbonate,Surface Water,Lower Valley ,148,mg/L,,During
228,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Sulfate,Surface Water,Lower Valley ,49.6,mg/L,,During
229,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Nitrate as N,Surface Water,Lower Valley ,0.4,mg/L,10,During
230,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Nitrite as N,Surface Water,Lower Valley ,0,mg/L,1,During
231,1/13/2015,2015,1,13,AFRD2-MP31 Basin ,Total Phosphorus,Surface Water,Lower Valley ,0,mg/L,,During
232,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"Alkalinity, Bicarbonate",Surface Water,Lower Valley ,160,mg/L,,During
233,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Chloride,Surface Water,Lower Valley ,27.7,mg/L,,During
234,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Sulfate,Surface Water,Lower Valley ,45.9,mg/L,,During
235,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Calcium,Surface Water,Lower Valley ,47,mg/L,,During
236,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Magnesium,Surface Water,Lower Valley ,17,mg/L,,During
237,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Potassium,Surface Water,Lower Valley ,4.7,mg/L,,During
238,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Sodium,Surface Water,Lower Valley ,23,mg/L,,During
239,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Total Coliform,Surface Water,Lower Valley ,178,MPN/100mL,,During
240,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,E. coli,Surface Water,Lower Valley ,4.1,MPN/100mL,,During
241,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Nitrite as N,Surface Water,Lower Valley ,0,mg/L,1,During
242,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Nitrate as N,Surface Water,Lower Valley ,0.472,mg/L,10,During
243,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Total Phosphorus,Surface Water,Lower Valley ,0.12,mg/L,,During
244,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Isophorone,Surface Water,Lower Valley ,0,ug/L,,During
245,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Hexachlorocyclopentadiene,Surface Water,Lower Valley ,0,ug/L,50,During
246,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,EPTC,Surface Water,Lower Valley ,0,ug/L,,During
247,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Mevinphos,Surface Water,Lower Valley ,0,ug/L,,During
248,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Dichlorovos,Surface Water,Lower Valley ,0,ug/L,,During
249,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Butylate,Surface Water,Lower Valley ,0,ug/L,,During
250,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Vernolate,Surface Water,Lower Valley ,0,ug/L,,During
251,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Dimethyl-phthalate,Surface Water,Lower Valley ,0,ug/L,,During
252,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Pebulate,Surface Water,Lower Valley ,0,ug/L,,During
253,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Etridiazole,Surface Water,Lower Valley ,0,ug/L,,During
254,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,6-Dinitrotoluene",Surface Water,Lower Valley ,0,ug/L,,During
255,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Chloroneb,Surface Water,Lower Valley ,0,ug/L,,During
256,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Acenaphthylene,Surface Water,Lower Valley ,0,ug/L,,During
257,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,2-Chlorobiphenyl,Surface Water,Lower Valley ,0,ug/L,,During
258,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Tebuthiuron,Surface Water,Lower Valley ,0,ug/L,,During
259,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,4-Dinitrotoluene",Surface Water,Lower Valley ,0,ug/L,,During
260,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Molinate,Surface Water,Lower Valley ,0,ug/L,,During
261,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Diethylphthalate,Surface Water,Lower Valley ,0,ug/L,,During
262,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Fluorene,Surface Water,Lower Valley ,0,ug/L,,During
263,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Propachlor,Surface Water,Lower Valley ,0,ug/L,,During
264,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Ethoprop,Surface Water,Lower Valley ,0,ug/L,,During
265,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Cycloate,Surface Water,Lower Valley ,0,ug/L,,During
266,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Chlorpropham,Surface Water,Lower Valley ,0,ug/L,,During
267,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Trifluralin (Treflan),Surface Water,Lower Valley ,0,ug/L,,During
268,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,3-Dichlorobiphenyl",Surface Water,Lower Valley ,0,ug/L,,During
269,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,alpha-BHC,Surface Water,Lower Valley ,0,ug/L,,During
270,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Atraton,Surface Water,Lower Valley ,0,ug/L,,During
271,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Prometon,Surface Water,Lower Valley ,0,ug/L,,During
272,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Hexachlorobenzene,Surface Water,Lower Valley ,0,ug/L,1,During
273,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Simazine (Princep),Surface Water,Lower Valley ,0,ug/L,4,During
274,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Atrazine,Surface Water,Lower Valley ,0,ug/L,3,During
275,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Propazine,Surface Water,Lower Valley ,0,ug/L,,During
276,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,beta-BHC,Surface Water,Lower Valley ,0,ug/L,,During
277,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Pentachlorophenol,Surface Water,Lower Valley ,0,ug/L,1,During
278,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,gamma-BHC (Linda,Surface Water,Lower Valley ,0,ug/L,,During
279,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Pronamide,Surface Water,Lower Valley ,0,ug/L,,During
280,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Diazinon,Surface Water,Lower Valley ,0,ug/L,,During
281,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Phenanthrene,Surface Water,Lower Valley ,0,ug/L,,During
282,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Anthracene,Surface Water,Lower Valley ,0,ug/L,,During
283,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Methyl Paraoxon,Surface Water,Lower Valley ,0,ug/L,,During
284,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Terbacil,Surface Water,Lower Valley ,0,ug/L,,During
285,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,delta-BHC,Surface Water,Lower Valley ,0,ug/L,,During
286,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Chlorothalonil,Surface Water,Lower Valley ,0,ug/L,,During
287,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,4,5-Trichlorobiphenyl",Surface Water,Lower Valley ,0,ug/L,,During
288,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Metribuzin,Surface Water,Lower Valley ,0,ug/L,,During
289,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Simetryn,Surface Water,Lower Valley ,0,ug/L,,During
290,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Ametryn,Surface Water,Lower Valley ,0,ug/L,,During
291,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Alachlor,Surface Water,Lower Valley ,0,ug/L,2,During
292,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Prometryn,Surface Water,Lower Valley ,0,ug/L,,During
293,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Heptachlor,Surface Water,Lower Valley ,0,ug/L,0.4,During
294,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Terbutryn,Surface Water,Lower Valley ,0,ug/L,,During
295,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Di-n-butylphthalate,Surface Water,Lower Valley ,0,ug/L,,During
296,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Bromacil,Surface Water,Lower Valley ,0,ug/L,,During
297,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Malathion,Surface Water,Lower Valley ,0,ug/L,,During
298,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,2'4,4'-Tetrachlorobiphenyl",Surface Water,Lower Valley ,0,ug/L,,During
299,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Aldrin,Surface Water,Lower Valley ,0,ug/L,,During
300,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Metolachlor,Surface Water,Lower Valley ,0,ug/L,,During
301,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Cyanazine,Surface Water,Lower Valley ,0,ug/L,,During
302,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Chloropyrifos (Dursban),Surface Water,Lower Valley ,0,ug/L,,During
303,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Triadimefon,Surface Water,Lower Valley ,0,ug/L,,During
304,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,DCPA,Surface Water,Lower Valley ,0,ug/L,,During
305,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,MGK-264,Surface Water,Lower Valley ,0,ug/L,,During
306,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Diphenamid,Surface Water,Lower Valley ,0,ug/L,,During
307,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Heptachlor epoxi,Surface Water,Lower Valley ,0,ug/L,,During
308,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,2',3'4,6-Pentachlorobiphenyl",Surface Water,Lower Valley ,0,ug/L,,During
309,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,alpha-Chlordane,Surface Water,Lower Valley ,0,ug/L,,During
310,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Tetrachlorvinphos,Surface Water,Lower Valley ,0,ug/L,,During
311,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Pyrene,Surface Water,Lower Valley ,0,ug/L,,During
312,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Butachlor,Surface Water,Lower Valley ,0,ug/L,,During
313,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Endosulfan I,Surface Water,Lower Valley ,0,ug/L,,During
314,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,g-Chlordane,Surface Water,Lower Valley ,0,ug/L,,During
315,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,trans-Nonachlor-chlordane,Surface Water,Lower Valley ,0,ug/L,,During
316,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Napropamide(Devrinol),Surface Water,Lower Valley ,0,ug/L,,During
317,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Tricyclazole (Beam),Surface Water,Lower Valley ,0,ug/L,,During
318,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"4,4'-DDE",Surface Water,Lower Valley ,0,ug/L,,During
319,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Dieldrin,Surface Water,Lower Valley ,0,ug/L,,During
320,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,2'4,4'5,6'Hexachlorobiphenyl",Surface Water,Lower Valley ,0,ug/L,,During
321,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Endrin,Surface Water,Lower Valley ,0,ug/L,2,During
322,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Chlorobenzilate,Surface Water,Lower Valley ,0,ug/L,,During
323,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Endosulfan II,Surface Water,Lower Valley ,0,ug/L,,During
324,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"4,4'-DDD",Surface Water,Lower Valley ,0,ug/L,,During
325,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Endrin aldehyde,Surface Water,Lower Valley ,0,ug/L,,During
326,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Norflurazon,Surface Water,Lower Valley ,0,ug/L,,During
327,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Endosulfan Sulfate,Surface Water,Lower Valley ,0,ug/L,,During
328,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Butylbenzylphthalate,Surface Water,Lower Valley ,0,ug/L,,During
329,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"4,4'-DDT",Surface Water,Lower Valley ,0,ug/L,,During
330,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Hexazinone (Velpar),Surface Water,Lower Valley ,0,ug/L,,During
331,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Di(2-ethylhexyl)adipate,Surface Water,Lower Valley ,0,ug/L,40,During
332,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Benzo(a)anthracene,Surface Water,Lower Valley ,0,ug/L,,During
333,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Chrysene,Surface Water,Lower Valley ,0,ug/L,,During
334,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,2',3,3'4,4',6-Heptachlorobip",Surface Water,Lower Valley ,0,ug/L,,During
335,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Methoxychlor,Surface Water,Lower Valley ,0,ug/L,40,During
336,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,2',3,3'4,5',6,6'-Octachlorob",Surface Water,Lower Valley ,0,ug/L,,During
337,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,bis(2-ethylhexyl)phthalate,Surface Water,Lower Valley ,0,ug/L,,During
338,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Fenarimaol,Surface Water,Lower Valley ,0,ug/L,,During
339,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Permethrin,Surface Water,Lower Valley ,0,ug/L,,During
340,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Benzo(b)fluoranthene,Surface Water,Lower Valley ,0,ug/L,,During
341,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Benzo(k)fluoranthene,Surface Water,Lower Valley ,0,ug/L,,During
342,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Benzo(a)pyrene,Surface Water,Lower Valley ,0,ug/L,0.2,During
343,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Fluridone,Surface Water,Lower Valley ,0,ug/L,,During
344,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"Indeno(1,2,3-cd)pyrene",Surface Water,Lower Valley ,0,ug/L,,During
345,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"Dibenz(a,h)anthracene",Surface Water,Lower Valley ,0,ug/L,,During
346,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"Benzo(g,h,i)perylene",Surface Water,Lower Valley ,0,ug/L,,During
347,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Dalapon,Surface Water,Lower Valley ,0,ug/L,200,During
348,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"3,5-Dichlorobenzoic acid",Surface Water,Lower Valley ,0,ug/L,,During
349,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Dicamba,Surface Water,Lower Valley ,0,ug/L,,During
350,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Dichloroprop,Surface Water,Lower Valley ,0,ug/L,,During
351,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,4-D",Surface Water,Lower Valley ,0,ug/L,70,During
352,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Pentachlorophenol,Surface Water,Lower Valley ,0,ug/L,1,During
353,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,4,5-TP (Silvex)",Surface Water,Lower Valley ,0,ug/L,50,During
354,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Chloramben,Surface Water,Lower Valley ,0,ug/L,,During
355,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,4,5-T",Surface Water,Lower Valley ,0,ug/L,,During
356,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,"2,4-DB",Surface Water,Lower Valley ,0,ug/L,,During
357,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Dinoseb,Surface Water,Lower Valley ,0,ug/L,7,During
358,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Bentazon,Surface Water,Lower Valley ,0,ug/L,,During
359,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,DCPA,Surface Water,Lower Valley ,0,ug/L,,During
360,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Picloram,Surface Water,Lower Valley ,0,ug/L,500,During
361,3/5/2015,2015,3,5,AFRD2-Shoshone Basin,Acifluorfen,Surface Water,Lower Valley ,0,ug/L,,During
362,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Sulfate,Ground Water,Lower Valley ,16,mg/L,,Pre
363,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,"Alkalinity, Bicarbonate",Ground Water,Lower Valley ,168,mg/L,,Pre
364,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Calcium,Ground Water,Lower Valley ,40,mg/L,,Pre
365,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Magnesium,Ground Water,Lower Valley ,13,mg/L,,Pre
366,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Sodium,Ground Water,Lower Valley ,14,mg/L,,Pre
367,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Chloride,Ground Water,Lower Valley ,5.39,mg/L,,Pre
368,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Nitrite as N,Ground Water,Lower Valley ,0,mg/L,1,Pre
369,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Nitrate as N,Ground Water,Lower Valley ,1.2,mg/L,10,Pre
370,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Isophorone,Ground Water,Lower Valley ,0,ug/L,,Pre
371,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Hexachlorocyclopentadiene,Ground Water,Lower Valley ,0,ug/L,50,Pre
372,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,EPTC,Ground Water,Lower Valley ,0,ug/L,,Pre
373,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Mevinphos,Ground Water,Lower Valley ,0,ug/L,,Pre
374,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Dichlorovos,Ground Water,Lower Valley ,0,ug/L,,Pre
375,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Butylate,Ground Water,Lower Valley ,0,ug/L,,Pre
376,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Vernolate,Ground Water,Lower Valley ,0,ug/L,,Pre
377,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Dimethyl-phthalate,Ground Water,Lower Valley ,0,ug/L,,Pre
378,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Pebulate,Ground Water,Lower Valley ,0,ug/L,,Pre
379,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Etridiazole,Ground Water,Lower Valley ,0,ug/L,,Pre
380,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,"2,6-Dinitrotoluene",Ground Water,Lower Valley ,0,ug/L,,Pre
381,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Chloroneb,Ground Water,Lower Valley ,0,ug/L,,Pre
382,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Acenaphthylene,Ground Water,Lower Valley ,0,ug/L,,Pre
383,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,2-Chlorobiphenyl,Ground Water,Lower Valley ,0,ug/L,,Pre
384,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Tebuthiuron,Ground Water,Lower Valley ,0,ug/L,,Pre
385,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,"2,4-Dinitrotoluene",Ground Water,Lower Valley ,0,ug/L,,Pre
386,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Molinate,Ground Water,Lower Valley ,0,ug/L,,Pre
387,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Diethylphthalate,Ground Water,Lower Valley ,0,ug/L,,Pre
388,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Fluorene,Ground Water,Lower Valley ,0,ug/L,,Pre
389,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Propachlor,Ground Water,Lower Valley ,0,ug/L,,Pre
390,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Ethoprop,Ground Water,Lower Valley ,0,ug/L,,Pre
391,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Cycloate,Ground Water,Lower Valley ,0,ug/L,,Pre
392,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Chlorpropham,Ground Water,Lower Valley ,0,ug/L,,Pre
393,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Trifluralin (Treflan),Ground Water,Lower Valley ,0,ug/L,,Pre
394,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,"2,3-Dichlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,Pre
395,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,alpha-BHC,Ground Water,Lower Valley ,0,ug/L,,Pre
396,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Atraton,Ground Water,Lower Valley ,0,ug/L,,Pre
397,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Prometon,Ground Water,Lower Valley ,0,ug/L,,Pre
398,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Hexachlorobenzene,Ground Water,Lower Valley ,0,ug/L,1,Pre
399,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Simazine (Princep),Ground Water,Lower Valley ,0,ug/L,4,Pre
400,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Atrazine,Ground Water,Lower Valley ,0,ug/L,3,Pre
401,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Propazine,Ground Water,Lower Valley ,0,ug/L,,Pre
402,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,beta-BHC,Ground Water,Lower Valley ,0,ug/L,,Pre
403,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Pentachlorophenol,Ground Water,Lower Valley ,0,ug/L,1,Pre
404,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,gamma-BHC (Linda,Ground Water,Lower Valley ,0,ug/L,,Pre
405,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Pronamide,Ground Water,Lower Valley ,0,ug/L,,Pre
406,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Diazinon,Ground Water,Lower Valley ,0,ug/L,,Pre
407,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Phenanthrene,Ground Water,Lower Valley ,0,ug/L,,Pre
408,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Anthracene,Ground Water,Lower Valley ,0,ug/L,,Pre
409,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Methyl Paraoxon,Ground Water,Lower Valley ,0,ug/L,,Pre
410,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Terbacil,Ground Water,Lower Valley ,0,ug/L,,Pre
411,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,delta-BHC,Ground Water,Lower Valley ,0,ug/L,,Pre
412,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Chlorothalonil,Ground Water,Lower Valley ,0,ug/L,,Pre
413,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,"2,4,5-Trichlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,Pre
414,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Metribuzin,Ground Water,Lower Valley ,0,ug/L,,Pre
415,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Simetryn,Ground Water,Lower Valley ,0,ug/L,,Pre
416,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Ametryn,Ground Water,Lower Valley ,0,ug/L,,Pre
417,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Alachlor,Ground Water,Lower Valley ,0,ug/L,2,Pre
418,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Prometryn,Ground Water,Lower Valley ,0,ug/L,,Pre
419,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Heptachlor,Ground Water,Lower Valley ,0,ug/L,0.4,Pre
420,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Terbutryn,Ground Water,Lower Valley ,0,ug/L,,Pre
421,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Di-n-butylphthalate,Ground Water,Lower Valley ,0,ug/L,,Pre
422,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Bromacil,Ground Water,Lower Valley ,0,ug/L,,Pre
423,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Malathion,Ground Water,Lower Valley ,0,ug/L,,Pre
424,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,"2,2'4,4'-Tetrachlorobiphenyl",Ground Water,Lower Valley ,0,ug/L,,Pre
425,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Aldrin,Ground Water,Lower Valley ,0,ug/L,,Pre
426,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Metolachlor,Ground Water,Lower Valley ,0,ug/L,,Pre
427,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Cyanazine,Ground Water,Lower Valley ,0,ug/L,,Pre
428,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Chloropyrifos (Dursban),Ground Water,Lower Valley ,0,ug/L,,Pre
429,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,Triadimefon,Ground Water,Lower Valley ,0,ug/L,,Pre
430,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,DCPA,Ground Water,Lower Valley ,0,ug/L,,Pre
431,3/9/2015,2015,3,9,AFRD2-Shoshone Basin,MGK-264,Ground Water,Lower Valley ,0,ug/L,,Pre
